route,route_name,stop_seq,stop,lat,lon,date,hour,is_peak,passengers,traffic,speed,delay,buses,wait_time,new_wait,load,new_load,overcrowded,new_overcrowded,seg_dist,cum_dist,travel_time,cum_travel_time,efficiency,total_buses_on_route,action,growth,rank,alert,alt_route
R3,Manish Nagar to Sitabuldi,5,Narendra Nagar,21.1066763,79.0783769,2025-04-10,7,0,33,Low,33.9,1,2,5,2.5,0.55,0.28,0,0,0.979,2.917,1.73,4.9,33.9,4,Normal,0.065,42.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,6,Pratap Nagar Square,21.1137148,79.0567838,2025-04-10,7,0,32,Low,33.3,3,1,5,5.0,0.53,0.53,0,0,2.373,5.29,4.28,9.18,11.1,4,Normal,-0.03,43.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,7,Pratap Nagar,21.1137148,79.0567838,2025-04-10,7,0,26,Low,31.3,0,2,5,2.5,0.43,0.22,0,0,0.0,5.29,0.0,9.18,31.3,4,Normal,-0.188,49.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,8,Mate Square,21.1143188,79.0488176,2025-04-10,7,0,32,High,18.3,15,1,5,5.0,0.53,0.53,0,0,0.829,6.119,2.72,11.9,1.22,4,Normal,0.231,43.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,9,Trimurti Nagar,21.1149228,79.0408514,2025-04-10,7,0,31,Low,30.5,1,1,5,5.0,0.52,0.52,0,0,0.829,6.948,1.63,13.53,30.5,4,Normal,-0.031,44.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,10,Besa Road Junction,21.121296,79.05827009999999,2025-04-10,7,0,34,Moderate,26.2,3,3,5,1.7,0.57,0.19,0,0,1.941,8.889,4.45,17.98,8.73,4,Normal,0.097,41.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,11,Rahate Colony,21.1276692,79.0756888,2025-04-10,7,0,30,High,17.4,13,3,5,1.7,0.5,0.17,0,0,1.941,10.83,6.69,24.67,1.34,4,Normal,-0.118,45.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,12,Ajni Square,21.1182122,79.0721071,2025-04-10,7,0,36,Moderate,24.9,6,3,5,1.7,0.6,0.2,0,0,1.115,11.945,2.69,27.36,4.15,4,Normal,0.2,39.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,13,Dhantoli,21.1339435,79.0805662,2025-04-10,7,0,26,Moderate,29.1,4,2,5,2.5,0.43,0.22,0,0,1.957,13.902,4.04,31.4,7.28,4,Normal,-0.278,49.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,14,Jhansi Rani Square,21.14284445,79.0813125,2025-04-10,7,0,35,Moderate,26.6,7,2,5,2.5,0.58,0.29,0,0,0.993,14.895,2.24,33.64,3.8,4,Normal,0.346,40.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,15,Morris College T-Point,21.1517454,79.0820588,2025-04-10,7,0,26,Low,38.3,2,1,5,5.0,0.43,0.43,0,0,0.993,15.888,1.56,35.2,19.15,4,Normal,-0.257,49.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,16,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-10,7,0,40,Moderate,25.8,7,1,5,5.0,0.67,0.67,0,0,1.146,17.034,2.67,37.87,3.69,4,Normal,0.538,35.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,1,Manish Nagar Bus Stop,21.0934921,79.0675143,2025-04-10,8,1,45,High,18.8,16,2,10,5.0,0.75,0.38,0,0,0.0,0.0,0.0,0.0,1.18,4,Increase Frequency,0.125,30.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,2,Ujwal Nagar,21.0985658,79.06784665,2025-04-10,8,1,42,Very High,9.2,25,3,10,3.3,0.7,0.23,0,0,0.565,0.565,3.68,3.68,0.37,4,Reroute,-0.067,33.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,3,Jaiprakash Nagar,21.1036395,79.068179,2025-04-10,8,1,44,High,14.9,15,2,10,5.0,0.73,0.37,0,0,0.565,1.13,2.28,5.96,0.99,4,Normal,0.048,31.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,4,Chhatrapati Square,21.1107071,79.0699822,2025-04-10,8,1,57,Very High,10.7,26,2,10,5.0,0.95,0.48,0,0,0.808,1.938,4.53,10.49,0.41,4,Reroute,0.295,18.0,Almost Full,Use R2
R3,Manish Nagar to Sitabuldi,5,Narendra Nagar,21.1066763,79.0783769,2025-04-10,8,1,44,Very High,13.9,21,3,10,3.3,0.73,0.24,0,0,0.979,2.917,4.23,14.72,0.66,4,Reroute,-0.228,31.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,6,Pratap Nagar Square,21.1137148,79.0567838,2025-04-10,8,1,43,High,17.2,18,4,10,2.5,0.72,0.18,0,0,2.373,5.29,8.28,23.0,0.96,4,Increase Frequency,-0.023,32.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,7,Pratap Nagar,21.1137148,79.0567838,2025-04-10,8,1,40,High,16.4,12,2,10,5.0,0.67,0.33,0,0,0.0,5.29,0.0,23.0,1.37,4,Normal,-0.07,35.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,8,Mate Square,21.1143188,79.0488176,2025-04-10,8,1,38,Very High,8.9,19,2,10,5.0,0.63,0.32,0,0,0.829,6.119,5.59,28.59,0.47,4,Reroute,-0.05,37.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,9,Trimurti Nagar,21.1149228,79.0408514,2025-04-10,8,1,40,High,17.6,14,2,10,5.0,0.67,0.33,0,0,0.829,6.948,2.83,31.42,1.26,4,Normal,0.053,35.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,10,Besa Road Junction,21.121296,79.05827009999999,2025-04-10,8,1,48,High,14.9,14,2,10,5.0,0.8,0.4,0,0,1.941,8.889,7.82,39.24,1.06,4,Normal,0.2,27.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,11,Rahate Colony,21.1276692,79.0756888,2025-04-10,8,1,48,High,15.7,13,2,10,5.0,0.8,0.4,0,0,1.941,10.83,7.42,46.66,1.21,4,Normal,0.0,27.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,12,Ajni Square,21.1182122,79.0721071,2025-04-10,8,1,57,High,17.5,17,3,10,3.3,0.95,0.32,0,0,1.115,11.945,3.82,50.48,1.03,4,Increase Frequency,0.188,18.0,Almost Full,Same Route
R3,Manish Nagar to Sitabuldi,13,Dhantoli,21.1339435,79.0805662,2025-04-10,8,1,40,High,14.2,12,3,10,3.3,0.67,0.22,0,0,1.957,13.902,8.27,58.75,1.18,4,Normal,-0.298,35.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,14,Jhansi Rani Square,21.14284445,79.0813125,2025-04-10,8,1,62,High,19.0,10,3,10,3.3,1.03,0.34,1,0,0.993,14.895,3.14,61.89,1.9,4,Add Bus,0.55,13.0,Bus Full,Same Route
R3,Manish Nagar to Sitabuldi,15,Morris College T-Point,21.1517454,79.0820588,2025-04-10,8,1,43,Very High,14.0,14,2,10,5.0,0.72,0.36,0,0,0.993,15.888,4.26,66.15,1.0,4,Reroute,-0.306,32.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,16,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-10,8,1,58,High,13.0,18,4,10,2.5,0.97,0.24,0,0,1.146,17.034,5.29,71.44,0.72,4,Increase Frequency,0.349,17.0,Almost Full,Same Route
R3,Manish Nagar to Sitabuldi,1,Manish Nagar Bus Stop,21.0934921,79.0675143,2025-04-10,9,1,48,Very High,11.9,25,2,10,5.0,0.8,0.4,0,0,0.0,0.0,0.0,0.0,0.48,4,Reroute,-0.172,27.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,2,Ujwal Nagar,21.0985658,79.06784665,2025-04-10,9,1,40,Very High,14.0,27,3,10,3.3,0.67,0.22,0,0,0.565,0.565,2.42,2.42,0.52,4,Reroute,-0.167,35.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,3,Jaiprakash Nagar,21.1036395,79.068179,2025-04-10,9,1,44,Very High,8.7,28,4,10,2.5,0.73,0.18,0,0,0.565,1.13,3.9,6.32,0.31,4,Reroute,0.1,31.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,4,Chhatrapati Square,21.1107071,79.0699822,2025-04-10,9,1,48,High,17.9,12,2,10,5.0,0.8,0.4,0,0,0.808,1.938,2.71,9.03,1.49,4,Normal,0.091,27.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,5,Narendra Nagar,21.1066763,79.0783769,2025-04-10,9,1,42,Very High,14.6,24,2,10,5.0,0.7,0.35,0,0,0.979,2.917,4.02,13.05,0.61,4,Reroute,-0.125,33.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,6,Pratap Nagar Square,21.1137148,79.0567838,2025-04-10,9,1,44,High,14.2,17,4,10,2.5,0.73,0.18,0,0,2.373,5.29,10.03,23.08,0.84,4,Increase Frequency,0.048,31.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,7,Pratap Nagar,21.1137148,79.0567838,2025-04-10,9,1,47,Very High,14.0,20,2,10,5.0,0.78,0.39,0,0,0.0,5.29,0.0,23.08,0.7,4,Reroute,0.068,28.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,8,Mate Square,21.1143188,79.0488176,2025-04-10,9,1,47,Very High,8.6,24,3,10,3.3,0.78,0.26,0,0,0.829,6.119,5.78,28.86,0.36,4,Reroute,0.0,28.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,9,Trimurti Nagar,21.1149228,79.0408514,2025-04-10,9,1,38,Very High,13.8,18,2,10,5.0,0.63,0.32,0,0,0.829,6.948,3.6,32.46,0.77,4,Reroute,-0.191,37.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,10,Besa Road Junction,21.121296,79.05827009999999,2025-04-10,9,1,52,Very High,13.9,21,3,10,3.3,0.87,0.29,0,0,1.941,8.889,8.38,40.84,0.66,4,Reroute,0.368,23.0,Almost Full,Use R2
R3,Manish Nagar to Sitabuldi,11,Rahate Colony,21.1276692,79.0756888,2025-04-10,9,1,40,High,16.9,12,2,10,5.0,0.67,0.33,0,0,1.941,10.83,6.89,47.73,1.41,4,Normal,-0.231,35.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,12,Ajni Square,21.1182122,79.0721071,2025-04-10,9,1,57,High,12.8,9,2,10,5.0,0.95,0.48,0,0,1.115,11.945,5.23,52.96,1.42,4,Normal,0.425,18.0,Almost Full,Same Route
R3,Manish Nagar to Sitabuldi,13,Dhantoli,21.1339435,79.0805662,2025-04-10,9,1,40,Very High,11.5,20,3,10,3.3,0.67,0.22,0,0,1.957,13.902,10.21,63.17,0.57,4,Reroute,-0.298,35.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,14,Jhansi Rani Square,21.14284445,79.0813125,2025-04-10,9,1,63,High,18.6,19,2,10,5.0,1.05,0.52,1,0,0.993,14.895,3.2,66.37,0.98,4,Add Bus,0.575,12.0,Bus Full,Same Route
R3,Manish Nagar to Sitabuldi,15,Morris College T-Point,21.1517454,79.0820588,2025-04-10,9,1,47,Very High,9.5,23,2,10,5.0,0.78,0.39,0,0,0.993,15.888,6.27,72.64,0.41,4,Reroute,-0.254,28.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,16,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-10,9,1,61,High,19.7,17,2,10,5.0,1.02,0.51,1,0,1.146,17.034,3.49,76.13,1.16,4,Add Bus,0.298,14.0,Bus Full,Same Route
R3,Manish Nagar to Sitabuldi,1,Manish Nagar Bus Stop,21.0934921,79.0675143,2025-04-10,12,0,36,Moderate,27.2,5,1,5,5.0,0.6,0.6,0,0,0.0,0.0,0.0,0.0,5.44,4,Normal,-0.41,39.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,2,Ujwal Nagar,21.0985658,79.06784665,2025-04-10,12,0,30,Moderate,24.0,5,1,5,5.0,0.5,0.5,0,0,0.565,0.565,1.41,1.41,4.8,4,Normal,-0.167,45.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,3,Jaiprakash Nagar,21.1036395,79.068179,2025-04-10,12,0,32,Moderate,26.7,7,1,5,5.0,0.53,0.53,0,0,0.565,1.13,1.27,2.68,3.81,4,Normal,0.067,43.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,4,Chhatrapati Square,21.1107071,79.0699822,2025-04-10,12,0,36,Moderate,26.3,5,3,5,1.7,0.6,0.2,0,0,0.808,1.938,1.84,4.52,5.26,4,Normal,0.125,39.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,5,Narendra Nagar,21.1066763,79.0783769,2025-04-10,12,0,36,Moderate,28.1,4,1,5,5.0,0.6,0.6,0,0,0.979,2.917,2.09,6.61,7.02,4,Normal,0.0,39.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,6,Pratap Nagar Square,21.1137148,79.0567838,2025-04-10,12,0,30,Moderate,25.7,5,1,5,5.0,0.5,0.5,0,0,2.373,5.29,5.54,12.15,5.14,4,Normal,-0.167,45.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,7,Pratap Nagar,21.1137148,79.0567838,2025-04-10,12,0,32,Moderate,26.8,3,1,5,5.0,0.53,0.53,0,0,0.0,5.29,0.0,12.15,8.93,4,Normal,0.067,43.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,8,Mate Square,21.1143188,79.0488176,2025-04-10,12,0,31,Low,30.2,3,1,5,5.0,0.52,0.52,0,0,0.829,6.119,1.65,13.8,10.07,4,Normal,-0.031,44.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,9,Trimurti Nagar,21.1149228,79.0408514,2025-04-10,12,0,29,Moderate,28.5,3,3,5,1.7,0.48,0.16,0,0,0.829,6.948,1.75,15.55,9.5,4,Normal,-0.065,46.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,10,Besa Road Junction,21.121296,79.05827009999999,2025-04-10,12,0,29,Low,34.5,2,1,5,5.0,0.48,0.48,0,0,1.941,8.889,3.38,18.93,17.25,4,Normal,0.0,46.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,11,Rahate Colony,21.1276692,79.0756888,2025-04-10,12,0,32,Moderate,22.7,6,3,5,1.7,0.53,0.18,0,0,1.941,10.83,5.13,24.06,3.78,4,Normal,0.103,43.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,12,Ajni Square,21.1182122,79.0721071,2025-04-10,12,0,35,Moderate,23.3,7,1,5,5.0,0.58,0.58,0,0,1.115,11.945,2.87,26.93,3.33,4,Normal,0.094,40.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,13,Dhantoli,21.1339435,79.0805662,2025-04-10,12,0,29,Low,39.6,3,2,5,2.5,0.48,0.24,0,0,1.957,13.902,2.97,29.9,13.2,4,Normal,-0.171,46.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,14,Jhansi Rani Square,21.14284445,79.0813125,2025-04-10,12,0,42,Moderate,23.6,4,2,5,2.5,0.7,0.35,0,0,0.993,14.895,2.52,32.42,5.9,4,Normal,0.448,33.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,15,Morris College T-Point,21.1517454,79.0820588,2025-04-10,12,0,28,Low,30.6,2,3,5,1.7,0.47,0.16,0,0,0.993,15.888,1.95,34.37,15.3,4,Normal,-0.333,47.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,16,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-10,12,0,42,Low,38.1,2,2,5,2.5,0.7,0.35,0,0,1.146,17.034,1.8,36.17,19.05,4,Normal,0.5,33.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,1,Manish Nagar Bus Stop,21.0934921,79.0675143,2025-04-10,15,0,35,Low,39.0,0,2,5,2.5,0.58,0.29,0,0,0.0,0.0,0.0,0.0,39.0,4,Normal,-0.167,40.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,2,Ujwal Nagar,21.0985658,79.06784665,2025-04-10,15,0,34,Moderate,24.0,6,1,5,5.0,0.57,0.57,0,0,0.565,0.565,1.41,1.41,4.0,4,Normal,-0.029,41.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,3,Jaiprakash Nagar,21.1036395,79.068179,2025-04-10,15,0,29,Low,30.1,1,1,5,5.0,0.48,0.48,0,0,0.565,1.13,1.13,2.54,30.1,4,Normal,-0.147,46.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,4,Chhatrapati Square,21.1107071,79.0699822,2025-04-10,15,0,38,Moderate,23.8,4,3,5,1.7,0.63,0.21,0,0,0.808,1.938,2.04,4.58,5.95,4,Normal,0.31,37.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,5,Narendra Nagar,21.1066763,79.0783769,2025-04-10,15,0,30,Moderate,23.8,7,1,5,5.0,0.5,0.5,0,0,0.979,2.917,2.47,7.05,3.4,4,Normal,-0.211,45.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,6,Pratap Nagar Square,21.1137148,79.0567838,2025-04-10,15,0,34,Moderate,27.7,3,1,5,5.0,0.57,0.57,0,0,2.373,5.29,5.14,12.19,9.23,4,Normal,0.133,41.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,7,Pratap Nagar,21.1137148,79.0567838,2025-04-10,15,0,34,Low,33.0,2,2,5,2.5,0.57,0.28,0,0,0.0,5.29,0.0,12.19,16.5,4,Normal,0.0,41.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,8,Mate Square,21.1143188,79.0488176,2025-04-10,15,0,29,Low,36.3,1,1,5,5.0,0.48,0.48,0,0,0.829,6.119,1.37,13.56,36.3,4,Normal,-0.147,46.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,9,Trimurti Nagar,21.1149228,79.0408514,2025-04-10,15,0,33,Moderate,26.8,4,3,5,1.7,0.55,0.18,0,0,0.829,6.948,1.86,15.42,6.7,4,Normal,0.138,42.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,10,Besa Road Junction,21.121296,79.05827009999999,2025-04-10,15,0,27,Low,37.3,1,2,5,2.5,0.45,0.22,0,0,1.941,8.889,3.12,18.54,37.3,4,Normal,-0.182,48.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,11,Rahate Colony,21.1276692,79.0756888,2025-04-10,15,0,26,Moderate,22.7,3,2,5,2.5,0.43,0.22,0,0,1.941,10.83,5.13,23.67,7.57,4,Normal,-0.037,49.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,12,Ajni Square,21.1182122,79.0721071,2025-04-10,15,0,37,Moderate,20.8,5,3,5,1.7,0.62,0.21,0,0,1.115,11.945,3.22,26.89,4.16,4,Normal,0.423,38.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,13,Dhantoli,21.1339435,79.0805662,2025-04-10,15,0,29,Low,31.7,0,1,5,5.0,0.48,0.48,0,0,1.957,13.902,3.7,30.59,31.7,4,Normal,-0.216,46.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,14,Jhansi Rani Square,21.14284445,79.0813125,2025-04-10,15,0,42,Low,36.0,1,1,5,5.0,0.7,0.7,0,0,0.993,14.895,1.66,32.25,36.0,4,Normal,0.448,33.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,15,Morris College T-Point,21.1517454,79.0820588,2025-04-10,15,0,36,Moderate,27.4,7,1,5,5.0,0.6,0.6,0,0,0.993,15.888,2.17,34.42,3.91,4,Normal,-0.143,39.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,16,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-10,15,0,51,Moderate,21.1,4,1,5,5.0,0.85,0.85,0,0,1.146,17.034,3.26,37.68,5.28,4,Normal,0.417,24.0,Almost Full,Same Route
R3,Manish Nagar to Sitabuldi,1,Manish Nagar Bus Stop,21.0934921,79.0675143,2025-04-10,18,1,38,Very High,14.3,25,3,10,3.3,0.63,0.21,0,0,0.0,0.0,0.0,0.0,0.57,4,Reroute,-0.255,37.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,2,Ujwal Nagar,21.0985658,79.06784665,2025-04-10,18,1,47,Very High,9.2,23,4,10,2.5,0.78,0.2,0,0,0.565,0.565,3.68,3.68,0.4,4,Reroute,0.237,28.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,3,Jaiprakash Nagar,21.1036395,79.068179,2025-04-10,18,1,41,High,15.8,13,3,10,3.3,0.68,0.23,0,0,0.565,1.13,2.15,5.83,1.22,4,Normal,-0.128,34.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,4,Chhatrapati Square,21.1107071,79.0699822,2025-04-10,18,1,46,Very High,9.0,23,2,10,5.0,0.77,0.38,0,0,0.808,1.938,5.39,11.22,0.39,4,Reroute,0.122,29.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,5,Narendra Nagar,21.1066763,79.0783769,2025-04-10,18,1,46,Very High,13.5,19,4,10,2.5,0.77,0.19,0,0,0.979,2.917,4.35,15.57,0.71,4,Reroute,0.0,29.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,6,Pratap Nagar Square,21.1137148,79.0567838,2025-04-10,18,1,47,High,19.4,17,3,10,3.3,0.78,0.26,0,0,2.373,5.29,7.34,22.91,1.14,4,Increase Frequency,0.022,28.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,7,Pratap Nagar,21.1137148,79.0567838,2025-04-10,18,1,52,Very High,11.9,25,3,10,3.3,0.87,0.29,0,0,0.0,5.29,0.0,22.91,0.48,4,Reroute,0.106,23.0,Almost Full,Use R2
R3,Manish Nagar to Sitabuldi,8,Mate Square,21.1143188,79.0488176,2025-04-10,18,1,42,High,17.0,17,2,10,5.0,0.7,0.35,0,0,0.829,6.119,2.93,25.84,1.0,4,Increase Frequency,-0.192,33.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,9,Trimurti Nagar,21.1149228,79.0408514,2025-04-10,18,1,45,High,19.6,18,4,10,2.5,0.75,0.19,0,0,0.829,6.948,2.54,28.38,1.09,4,Increase Frequency,0.071,30.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,10,Besa Road Junction,21.121296,79.05827009999999,2025-04-10,18,1,51,Very High,8.7,22,3,10,3.3,0.85,0.28,0,0,1.941,8.889,13.39,41.77,0.4,4,Reroute,0.133,24.0,Almost Full,Use R2
R3,Manish Nagar to Sitabuldi,11,Rahate Colony,21.1276692,79.0756888,2025-04-10,18,1,49,Very High,8.8,23,3,10,3.3,0.82,0.27,0,0,1.941,10.83,13.23,55.0,0.38,4,Reroute,-0.039,26.0,Almost Full,Use R2
R3,Manish Nagar to Sitabuldi,12,Ajni Square,21.1182122,79.0721071,2025-04-10,18,1,59,High,12.6,17,4,10,2.5,0.98,0.25,0,0,1.115,11.945,5.31,60.31,0.74,4,Increase Frequency,0.204,16.0,Almost Full,Same Route
R3,Manish Nagar to Sitabuldi,13,Dhantoli,21.1339435,79.0805662,2025-04-10,18,1,39,Very High,13.0,24,2,10,5.0,0.65,0.32,0,0,1.957,13.902,9.03,69.34,0.54,4,Reroute,-0.339,36.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,14,Jhansi Rani Square,21.14284445,79.0813125,2025-04-10,18,1,64,High,13.3,16,3,10,3.3,1.07,0.36,1,0,0.993,14.895,4.48,73.82,0.83,4,Add Bus,0.641,11.0,Bus Full,Same Route
R3,Manish Nagar to Sitabuldi,15,Morris College T-Point,21.1517454,79.0820588,2025-04-10,18,1,42,High,13.7,11,4,10,2.5,0.7,0.18,0,0,0.993,15.888,4.35,78.17,1.25,4,Normal,-0.344,33.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,16,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-10,18,1,66,High,13.0,15,2,10,5.0,1.1,0.55,1,0,1.146,17.034,5.29,83.46,0.87,4,Add Bus,0.571,9.0,Bus Full,Same Route
R3,Manish Nagar to Sitabuldi,1,Manish Nagar Bus Stop,21.0934921,79.0675143,2025-04-10,19,1,41,Very High,10.3,21,3,10,3.3,0.68,0.23,0,0,0.0,0.0,0.0,0.0,0.49,4,Reroute,-0.379,34.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,2,Ujwal Nagar,21.0985658,79.06784665,2025-04-10,19,1,46,High,15.1,17,4,10,2.5,0.77,0.19,0,0,0.565,0.565,2.25,2.25,0.89,4,Increase Frequency,0.122,29.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,3,Jaiprakash Nagar,21.1036395,79.068179,2025-04-10,19,1,44,High,13.5,10,3,10,3.3,0.73,0.24,0,0,0.565,1.13,2.51,4.76,1.35,4,Normal,-0.043,31.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,4,Chhatrapati Square,21.1107071,79.0699822,2025-04-10,19,1,43,Very High,13.0,26,3,10,3.3,0.72,0.24,0,0,0.808,1.938,3.73,8.49,0.5,4,Reroute,-0.023,32.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,5,Narendra Nagar,21.1066763,79.0783769,2025-04-10,19,1,47,Very High,10.5,20,4,10,2.5,0.78,0.2,0,0,0.979,2.917,5.59,14.08,0.52,4,Reroute,0.093,28.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,6,Pratap Nagar Square,21.1137148,79.0567838,2025-04-10,19,1,43,Very High,9.8,23,4,10,2.5,0.72,0.18,0,0,2.373,5.29,14.53,28.61,0.43,4,Reroute,-0.085,32.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,7,Pratap Nagar,21.1137148,79.0567838,2025-04-10,19,1,39,Very High,13.0,27,2,10,5.0,0.65,0.32,0,0,0.0,5.29,0.0,28.61,0.48,4,Reroute,-0.093,36.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,8,Mate Square,21.1143188,79.0488176,2025-04-10,19,1,46,High,19.9,17,2,10,5.0,0.77,0.38,0,0,0.829,6.119,2.5,31.11,1.17,4,Increase Frequency,0.179,29.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,9,Trimurti Nagar,21.1149228,79.0408514,2025-04-10,19,1,47,Very High,11.6,27,3,10,3.3,0.78,0.26,0,0,0.829,6.948,4.29,35.4,0.43,4,Reroute,0.022,28.0,Seats Available,Use R2
R3,Manish Nagar to Sitabuldi,10,Besa Road Junction,21.121296,79.05827009999999,2025-04-10,19,1,42,High,15.2,18,3,10,3.3,0.7,0.23,0,0,1.941,8.889,7.66,43.06,0.84,4,Increase Frequency,-0.106,33.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,11,Rahate Colony,21.1276692,79.0756888,2025-04-10,19,1,46,High,12.9,10,3,10,3.3,0.77,0.26,0,0,1.941,10.83,9.03,52.09,1.29,4,Normal,0.095,29.0,Seats Available,Same Route
R3,Manish Nagar to Sitabuldi,12,Ajni Square,21.1182122,79.0721071,2025-04-10,19,1,57,High,13.6,15,3,10,3.3,0.95,0.32,0,0,1.115,11.945,4.92,57.01,0.91,4,Normal,0.239,18.0,Almost Full,Same Route
R3,Manish Nagar to Sitabuldi,13,Dhantoli,21.1339435,79.0805662,2025-04-10,19,1,41,Very High,12.3,19,2,10,5.0,0.68,0.34,0,0,1.957,13.902,9.55,66.56,0.65,4,Reroute,-0.281,34.0,Seats Available,Use R2
